Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:49:42.317122500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.318480833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.318871042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.319356958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.319745208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.321104500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.321493583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.321980000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.322367875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.323726417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.324116417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.324602125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.324990625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.325475500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.325864917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.327222833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.327613375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.328099750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.328561333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.328973500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:42.329433333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:42.329847375+00:00,0,1,1,1,1,1,1,1
